Judul,Berita,Topik
Kerusakan Peredam Kejut pada Mobil Tidak Hanya Bocor,"SLEMAN, KOMPAS.com - Salah satu kerusakan peredam kejut pada mobil adalah bocor. Secara visual tampak ada basahan oli, artinya sebagian cairan peredam kejut sudah ada yang keluar. Sehingga, kemampuannya dalam meredam kejutan menjadi berkurang.
Perlu diketahui peredam kejut bertugas meredam ayunan pegas saat mobil melaju di jalan tidak rata sehingga harapannya pengendara di dalam kabin tidak merasakan guncangan.
Dengan memanfaatkan karakter fluida yang akan mengalir perlahan lewat lubang-lubang sempit, peredam kejut dapat mengurangi jumlah ayunan lebih baik.
Kompas.com/Nanda Air suspension
Anang, Mekanik Aha Motor Yogyakarta mengatakan salah satu ciri-ciri peredam kejut sudah waktunya ganti adalah terdeteksinya kebocoran, berupa basahan oli.
“Jika shock absorber basah kemungkinan itu tanda telah terjadi kebocoran, sehingga peredaman menjadi tidak optimal seakan pegas bekerja sendirian, saat melewati jalan tidak rata dengan pelan, mobil akan terasa mengayun beberapa kali,” ucap Anang kepada Kompas.com, Jumat (1/12/2023).
Dengan jenis kerusakan yang sama, gejala lain juga bisa dirasakan pengendara saat mobil melaju cukup kencang lalu menghajar lubang atau jalan tidak rata.
Kompas.com/Adityo Suspensi depan Mitsubishi XForce
“Jika laju mobil pelan terasa berayun-ayun, sebaliknya ketika mobil melaju kencang akan menyebabkan pegas mentok akibatnya timbul suara keras saat menghajar lubang atau polisi tidur,” ucap Anang.
Anang mengatakan peredam kejut lemah juga bisa tidak ditandai dengan kebocoran oli. Sehingga secara visual badan shock masih kering tapi ketika diuji peredamannya lemah.
“Biasanya peredam kejut dengan kondisi seperti itu bisa diperbaiki dengan menyuntiknya atau menambahkan cairan, karena seal luarnya masih bagus,” ucap Anang.
Dok. Mercedes-Benz Suspensi udara Airmatic yang disematkan pada model premium Mercedes-Benz
Namun, menurut Anang jika katup atau lubang-lubang kecil di dalam peredam kejut sudah bermasalah kemungkinan dengan menambahkan cairan saja tidak akan menolong.
“Katakanlah katup di dalam peredam kejut sudah rusak, jika kondisinya menutup maka saat ditekan shock menjadi keras atau cepat membal, tapi jika rusaknya kondisi membuka maka saat ditekan shock ambles, tidak mau membalik,” ucap Anang.
Jadi, jenis kerusakan di atas bisa terjadi dengan atau tanpa diikuti kebocoran pada peredam kejut menurut Anang.














",OTOMOTIF
"Mengemudikan Campervan, Harus Ekstra Sabar dan Hati-hati","BOGOR, KOMPAS.com - Penyewaan campervan saat ini menjadi pilihan menarik saat mau berlibur dengan suasana yang berbeda. Ketika sudah dapat unitnya, ada beberapa hal yang harus diperhatikan ketika mengemudikannya di jalan raya.
John, pegiat campervan dengan nama Jajago Keliling Indonesia, membagikan beberapa poin penting saat mengemudikan campervan. Harus diingat, menyetir mobil yang besar ini berbeda dengan mobil biasa.
""Pertama, campervan itu tinggi, pasti limbung, biasakan untuk tidak menyetir cepat, bersabar. Mobil biasa kan bisa di atas 100 Kpj di tol, ini (campervan) tuh harus di bawah itu pastinya,"" kata John kepada Kompas.com, Jumat (1/12/2023).
JAJAGO KELILING INDONESIA John dan Riana Jajago Indonesia, keliling Indonesia pakai campervan
John menjelaskan, limbung pada campervan adalah hal yang wajar, mengingat dimensinya yang lebih tinggi dari mobil biasa. Alasan mobil ini tinggi juga biar nyaman ketika sedang diam, orang bisa leluasa berdiri.
""Kedua, suka tidak suka, kita saat sewa campervan, tidak bisa disamakan dengan sewa mobil biasa. Kita harus belajar dalamnya apa saja, kalau enggak ngerti fiturnya, bisa bingung,"" kata John.
Campervan punya segudang fitur yang ada di dalamnya, semua hal harus dipelajari. Misal seperti menghidupkan listrik, inverter, sampai air, setidaknya tahu di mana tombolnya dan cara menggunakannya.

""Dua poin itu saja yang harus diperhatikan. Sisanya tinggal menikmati kenyamanan campervan saja. Contoh capek di tol dan mau istirahat di rest area, mobil biasa kan opsinya tutup mata sebentar, buka kaca, kalau campervan, bisa rehat seperti di rumah beneran,"" kata John.
Memang, jalan jauh pakai campervan itu tidak bisa diburu-buru, tapi bisa menikmati semua momennya. Kalau lelah, tinggal cari lokasi yang aman dan nyaman, pindah ke bagian belakang dan bisa istirahat dengan nyaman.














",OTOMOTIF
"Final Piala Dunia U17: Jerman di Ambang Sejarah, Rileks Lawan Perancis","KOMPAS.com – Pelatih Jerman, Christian Wueck, mengatakan, Der Panzer berkeinginan mengukir sejarah di Piala Dunia U17 2023.
Di lain sisi, Noah Darvich mengatakan, skuad Jerman mencoba rileks jelang melawan Perancis.
Jerman akan melakoni pertandingan melawan Perancis guna memperebutkan trofi juara Piala Dunia U17 2023.
Laga Jerman vs Perancis dalam final Piala Dunia U17 2023 berlangsung di Stadion Manahan pada Sabtu (2/12/2023) malam WIB.
Jika menang melawan Perancis, Jerman akan mencatatkan tinta emas untuk kali pertama menjuarai Piala Dunia U17.
Christian Wueck mengungkapkan bahwa Jerman memang mempunyai ambisi besar untuk mencatatkan sejarah di Piala Dunia U17 2023.
Jerman memang belum pernah menjuarai Piala Dunia U17. Pencapaian terbaik Der Panzer di kompetisi dua tahunan itu menjadi runner-up pada edisi 1985.
“Tentu, saja kami ingin memenangi turnamen ini agar bisa tercatat dalam sejarah,” kata Wueck dalam keterangan yang diterima Kompas.com.
“Itu yang bakal menjadi ambisi kami. Kami tahu, kami bisa melakukannya. Sekarang, kami menantikan apa saja yang akan terjadi,” ujarnya lagi.
Di samping itu, pemain Jerman, Noah Darvich, sangat menantikan pertandingan melawan Perancis di final Piala Dunia U17 2023.
Menurut Noah Darvich, skuad Jerman dalam kondisi sepenuhnya siap untuk mewujudkan misi mengangkat trofi juara Piala Dunia U17 2023 di Stadion Manahan.
“Saya sangat gembira karena kami bisa hadir di sini. Kami sangat menantikan pertandingan besok,” kata Noah.
“Saya bisa memastikan bahwa para pemain sangat senang semua dan sudah tidak sabar untuk menghadapi laga besok,” ucapnya menambahkan.
Lebih lanjut, Noah Darvich menjelaskan, skuad Jerman mencoba untuk bersikap tenang menatap laga melawan Perancis.
“Aktivitas kami normal-normal saja. Kami tidak ada kegiatan khusus untuk menghadapi partai final ini,” kata dia.
“Para pemain dalam kondisi yang rileks dan menikmati waktu kami. Begitulah cara kami untuk menghadapi laga besok,” ujarnya.















",SPORT
"Prabowo Pilih Tasikmalaya Jadi Lokasi Kampanye Pertama, TKN: Dia Sangat Cinta Jawa Barat","JAKARTA, KOMPAS.com - Capres nomor urut 2 Prabowo Subianto memilih Jawa Barat sebagai wilayah pertama untuk berkampanye hari ini, Sabtu (2/12/2023). 
Komandan Tim Kampanye Nasional (TKN) Bravo (Komunikasi) Prabowo-Gibran, Budisatrio Djiwandono mengatakan Jawa Barat sebagai provinsi yang memiliki pemilih terbanyak mempunyai tempat khusus di hati Prabowo.
Adapun Prabowo akan berkampanye seharian di Jawa Barat khususnya Tasikmalaya hari ini.
“Pak Prabowo sangat mencintai Jawa Barat dan juga sangat dicintai oleh masyarakat Jawa Barat. Di dua pilpres sebelumnya, Pak Prabowo selalu unggul, dan kita optimis di 2024 juga akan seperti itu,""ujar Budi dalam keterangannya, Sabtu.
Ini merupakan kampanye perdana Prabowo pada masa kampanye Pemilu 2024.
Sebab, sejak masa kampanye dimulai pada Selasa (28/11/2023) lalu, Prabowo memilih tetap bekerja sebagai Menteri Pertahanan (Menhan).
Budi menyampaikan, kegiatan Prabowo di Tasikmalaya nanti akan lebih banyak diisi dengan kegiatan silaturahmi dengan pemuka agama, masyarakat, serta para pendukung.
 “Beberapa kegiatan Pak Prabowo di antaranya adalah mengunjungi pondok pesantren dan reuni dengan para pendukung loyal Pak Prabowo. Jadi kegiatannya lebih kepada silaturahmi,"" kata Budi.
 Sementara itu, Budi menjelaskan, dalam kampanye perdana ini, juga akan dilaksanakan pula sosialisasi visi misi serta program-program Prabowo-Gibran.
 “Sebagai bagian dari kampanye adu gagasan, kita juga melakukan aktivasi dari Program Makan Siang dan Susu Gratis serta Bantuan Gizi. Tentunya sesuai dengan peraturan kampanye yang ada,"" ucapnya. 
 ""Kita berharap masyarakat bisa merasakan manfaat program ini di masa depan,"" imbuh Budi.














",NEWS
"Ada Aksi Munajat 212, Polisi Siapkan Rekayasa Lalu Lintas di Monas","JAKARTA, KOMPAS.com - Polisi akan melakukan rekayasa lalu lintas di sekitar Monas, Jakarta Pusat, pada Sabtu (2/12/2023). Hal ini dilakukan sebagai langkah mencegah terjadinya kepadatan lalu lintas saat gelaran kegiatan masyarakat Munajat 212 yang rencananya akan digelar sejak pagi hari.
Rekayasa lalu lintas ini diumumkan melalui akun Instagram @tmcpoldametero, Jumat (1/12/2023). Dalam unggahan tersebut dijelaskan bahwa rekayasa lalu lintas akan dimulai pukul 04.00 WIB-11.00 WIB, Sabtu (2/12/2023).
“Disampaikan kepada masyarakat untuk antisipasi terjadi kemacetan lalu-lintas Sabtu, 02 Desember 2023 mulai pukul 04.00 s/d 11.00 WIB agar menghindari seputaran Monas Jakarta Pusat ( Jl. Medan Merdeka Barat, Jl. Medan Merdeka Timur, Jl. Medan Merdeka Selatan, Jl. Medan Merdeka Utara, Jl. Juanda, Jl. Veteran Raya, Jl. Abdul Muis ) dikarenakan ada kegiatan masyarakat Munajat 212 di Monas Jakarta Pusat,” tulis keterangan unggahan tersebut.
A post shared by TMC Polda Metro Jaya (@tmcpoldametro)
Berikut ini pengalihan arus dan rutenya:
Diimbau kepada para pengguna jalan agar dapat menyesuaikan peraturan lalu lintas yang ditetapkan, mematuhi rambu-rambu lalu lintas, petunjuk petugas di lapangan serta mengutamakan keselamatan di jalan.
 














",OTOMOTIF
"UMK Kota Depok 2024 Ditetapkan Naik Jadi Rp 4,8 Juta"," Artinya, UMK Depok 2024 menjadi Rp 4.878.612 dari yang sebelumnya Rp 4.694.493.
 Sidik mengatakan, kenaikan UMK Depok 2024 ini sebagaimana tertuang dalam keputusan Gubernur Nomor 561.7/Kep.804-Kesra/2023 terkait UMK Jawa Barat Tahun 2024.
Sidik berharap keputusan Gubernur Jawa Barat tentang UMK 2024 ini dapat diterima oleh seluruh pemangku kepentingan.
""Saya berharap seluruh pihak pemangku kepentingan dapat menerima penetapan UMK ini,"" kata dia saat dihubungi Kompas.com, Jumat (1/12/2023).
 Sebelumnya, Pemerintah Kota Depok telah merekomendasikan UMK naik 12,99 persen atau sekitar Rp 700.000 dari UMK 2023, menjadi Rp 5.304.307.
 ""UMK Depok tahun 2024 (direkomendasikan) naik 12,99 persen yaitu sebesar Rp 5.304.307 dari UMK tahun 2023 sebesar Rp 4.694.493,"" Wali Kota Depok Mohammad Idris berujar melalui keterangannya di Depok, Selasa (28/11/2023). 
 Adapun rekomendasi itu tertuang dalam Surat Rekomendasi Penetapan Upah Minimum Kota Depok Tahun 2024 Nomor 561/684/Naker/XI/2023 yang ditandatangani Idris, Jumat (24/11/2023?)














",NEWS
"Bertemu PM Norwegia, Jokowi Bahas Solusi Perdamaian di Gaza","JAKARTA, KOMPAS.com - Presiden Joko Widodo melakukan pertemuan bilateral dengan Perdana Menteri (PM) Norwegia Jonas Gahr Støre di sela-sela kegiatan World Climate Action Summit (WCAS) COP28 yang digelar di Ruang Bilateral, Expo City Dubai, Dubai, Uni Emirat Arab (UEA) pada Jumat (1/12/2023).
Dalam kesempatan itu, kedua pemimpin negara membahas soal situasi di Gaza.
Presiden Jokowi berharap Norwegia dapat kembali memberikan kontribusinya dalam mencari solusi perdamaian di Gaza.
""Saya sangat berharap Norwegia, sebagai fasilitator Perjanjian Oslo, dapat kembali berkontribusi dalam mencari solusi untuk segera dimulainya proses perdamaian berdasarkan solusi dua negara,"" ujar Jokowi dilansir siaran pers Sekretariat Presiden, Jumat.
Selain itu, Jokowi dan PM Store juga membahas sejumlah isu lain.
Di antaranya kerja sama lingkungan hidup antara Indonesia dan Norwegia.
Presiden Jokowi menyebut bahwa Indonesia berhasil menurunkan emisi melalui pengendalian deforestasi dan degradasi hutan yang telah terbukti serta diakui secara global.
Meski demikian, masih terdapat sejumlah komitmen result-based payment yang belum diberikan atas capaian penurunan emisi tersebut.
Presiden Joko Widodo juga menyayangkan adanya keraguan beberapa pihak di Eropa terhadap komitmen Indonesia dalam pelestarian hutan dan lingkungan hidup.
""Saya berharap Norwegia dapat memberikan pandangan yang berimbang, khususnya terkait Peraturan Deforestasi Uni Eropa yang bersifat diskriminatif dan berdampak besar terhadap 16 juta orang yang sebagian besar adalah petani kecil,"" ujar Presiden.
Selain itu, Presiden Jokowi dan PM Støre juga membahas kerja sama investasi kedua negara.
Presiden Jokowi berharap Norwegia dapat merealisasikan komitmen just energy transformation partnership (JETP) secepatnya, dan meningkatkan investasi dalam pembangunan Ibu Kota Nusantara (IKN) sebagai kota pintar berbasis hutan.
""Pengalaman Norwegia dalam mengembangkan Oslo sudah terkenal secara global dan ini akan sangat berharga bagi perkembangan Ibu Kota Nusantara,"" ungkap Presiden.














",NEWS
Dinas KPKP DKI; Pasokan Cabai Turun Akibat El Nino,"JAKARTA, KOMPAS.com - Kepala Dinas Ketahanan Pangan, Kelautan, dan Pertanian (KPKP) DKI Jakarta Suharini Eliawati mengatakan, pasokan komoditas cabai di Ibu Kota terjadi penurunan.
 ""Terjadi penurunan pasokan komoditas cabai yang disebabkan penurunan produksi di tingkat produsen akibat El Nino,"" kata Suharini saat dihubungi, Jumat (1/12/2023).
Namun, Suharini memastikan stok pangan di sejumlah wilayah Ibu Kota masih aman hingga akhir 2023.
 ""Ketersediaan pangan di Provinsi DKI Jakarta dalam kondisi cukup aman,"" ucap Suharini. 
 Pemprov DKI juga telah melakukan berbagai cara untuk menjaga stabilitas harga pangan menjelang akhir 2023. 
 Salah satunya, pengembangan program pertanian perkotaan dengan menanam tanaman cepat panen. 
 Suharini mengatakan, program itu memanfaatkan lahan kosong, fasos dan fasum yang ada di Ibu Kota. 
 ""Program penanaman tanaman cepat panen juga di lingkungan rooftop. Lalu kami laksanakan pangan keliling oleh BUMD antara lain Pasar Jaya, Dharma Jaya, dan Food Station di kelurahan kecamatan, dan kantor wali kota,"" kata Suharini.
 Pemprov DKI juga bekerjasama dengan pemerintah pusat untuk mendistribusi beras SPHP untuk masyarakat dengan harga Rp 10.900 per kilogram. 
 Adapun cara lain Pemrov DKI Jakarta dalam menjaga stabilitas pangan yakni membuat program pangan bersubsidi bagi masyarakat tertentu.
 ""Pangan bersubsidi itu beras, telur ayam, daging ayam, daging sapi, susu UHT dan ikan kembung,"" kata Suharini.














",NEWS
"Ma'ruf Amin Persilakan Ulama Punya Kecondongan Politik, tapi MUI Harus Netral","JAKARTA, KOMPAS.com - Wakil Presiden Ma'ruf Amin mempersilakan para ulama yang tergabung di Majelis Ulama Indonesia (MUI) untuk mempunyai kecondongan pada kubu politik tertentu, tapi MUI secara lembaga harus tetap netral
Hal ini ia sampaikan saat menghadiri Musyawarah Kerja Nasional (Mukernas) MUI di kawasan Ancol, Jakarta, Jumat (1/12/2023).
""Saya ingatkan tetap MUI sebagai lembaga harus netaral, tapi kalau kalian misalnya mau memilih mau condong ke kanan, itu urusan kalian secara pribadi, tetapi jangan membawa MUI,"" kata Ma'ruf.
Ketua Dewan Pertimbangan MUI ini menuturkan, setiap ulama berhak punya kecondongan politik karena politik adalah perkara hati yang sifatnya personal.
Akan tetapi, ia menekankan bahwa MUI harus punya peran menjaga keutuhan umat Islam dalam menghadapi Pemilihan Umum (Pemilu) 2024.
""Bagaimana memainkan MUI di dalam rangka pemilihan umum, itu harus menjaga sikap netral, menjaga keutuhan umat. Kalau tidak, ini kita khawatirkan terjadi hal-hal yang tidak kita inginkan,"" ujar Ma'ruf.
Ia menyebutkan, sikap netralitas MUI dapat diwujudkan dengan tidak menyeret-nyeret lembaga MUI apabila ada pengurus yang mendukung kubu politik tertentu.
""Jika orang MUI itu ikut memilih tetapi jangan ikut menimbulkan masalah ya. Saya katakan bahwa itu kan soal pilihan hati personal kan jangan sampai kemudian dia ikut menimbulkan kegaduhan,"" ujar mantan ketua umum MUI itu.
Seperti diketahui, Pemilihan Presiden (Pilpres) 2024 diikuti oleh tiga pasangan calon, yakni Anies Baswedan-Muhaimin Iskandar, Prabowo Subianto-Gibran Rakabuming, dan Ganjar Pranowo-Mahfud MD.














",NEWS
"Wapres Ma'ruf Amin: Pemilu Itu Adu Gagasan, Bukan Adu Gimik","""Presiden (Joko Widodo) sudah bilang bahwa Pemilu itu adu gagasan, bukan adu gimik. Jadi kalau yang ditonjolkan gimik itu tidak betul,"" kata Ma'ruf di kawasan Ancol, Jakarta, Jumat (1/12/2023).
Ma'ruf mengatakan, para kandidat mesti mengedepankan gagasan agar rakyat tahu bagaimana mereka akan membawa bangsa Indonesia apabila menjadi presiden dan wakil presiden.
Ia berharap, gagasan-gagasan para kandidat dapat terlihat ketika mereka menghadiri debat pada beberapa waktu ke depan.
""Saya kira para pemilih sudah tahu kan nanti yang punya gagasan yang bagus untuk membangun bangsa ini,"" ujar Ma'ruf.
Sebelumnya, calon presiden nomor urut 3, Ganjar Pranowo menyebutkan bahwa kalangan pemilih muda saat ini justru tidak terlalu tertarik dengan gagasan atau visi-misi capres-cawapres.
Sebaliknya, mereka menyukai trik-trik mengemas diri atau kerap dikenal istilah gimik.
""Padahal, selalu para peneliti, para pemerhati mengatakan bagaimana demokrasi bisa berjalan secara substansi, tidak prosedural,"" kata Ganjar saat berdialog santai dengan Persatuan Wartawan Indonesia (PWI) Pusat, di Gedung Dewan Pers, Jakarta, Kamis (30/11/2023).
Sementara Calon wakil presiden (cawapres) nomor urut 1, Muhaimin Iskandar (Cak Imin) mengaku sepakat jika para capres dan cawapres saling adu gimik selama pemilihan umum (Pemilu) 2024.
Menurut Cak Imin, gimik lebih baik dilakukan daripada saling mencari kesalahan antarpeserta pemilu.
""Ya biasa. Setiap kompetisi masing-masing menunjukkan keunggulannya. Saya kira itu yang terbaik. Daripada mencari kesalahan kompetitornya,"" ujar Cak Imin usai blusukan di kawasan Glodok, Jakarta Barat, Kamis (30/11/2023).
""Lebih baik kita saling menunjukkan keunggulan masing-masing,"" tambahnya.
Juru bicara Tim Kampanye Nasional pasangan nomor urut 2, Prabowo Subianto-Gibran Rakabuming Raka, Puteri Komarudin menyatakan, Prabowo-Gibran akan selalu mengedepankan gagasan ketimbang gimik.
Prabowo, kata Puteri, dalam setiap kesempatan ketika bertemu masyarakat selalu membicarakan gagasan.
Gagasan tersebut disampaikan keduanya di tengah derasnya narasi ""gemoy"" yang dialamatkan kepada Prabowo.
""Di setiap kesempatan Pak Prabowo dan Mas Gibran itu selalu mengedepankan gagasan. Pak Prabowo selalu menyampaikan program makan siang gratis, dan juga susu gratis yang nantinya membuat generasi muda kita setara kesempatannya,"" kata Puteri dalam program Kompas Petang, Kamis (30/11/2023).
Seperti diketahui, masa kampanye Pemilihan Presiden 2024 berlangsung selama 75 hari, dimulai pada 28 November 2023 hingga 10 Februari 2023.
Ada tiga pasang kandidat yang bertarung pada Pilpres 2024, yaitu Anies Baswedan-Muhaimin Iskandar, Prabowo Subianto-Gibran Rakabuming, dan Ganjar Pranowo-Mahfud MD.














",NEWS
"Cerita Warga Bogor Daftar Relawan ke Palestina, Rela Tinggalkan Keluarga Demi Kemanusiaan","JAKARTA, KOMPAS.com - Warga Bogor bernama Beni (59) mengungkapkan keyakinannya mendaftarkan diri sebagai relawan kemanusiaan di Masjid Al-Muqarrabien, Tanjung Priok, demi berangkat ke Gaza, Palestina.
Sebagai manusia, hati Beni tergerak melihat konflik yang terjadi di Palestina.
“Ya karena melihat faktor kemanusiaan, begitu dahsyatnya. Sehingga kalau saya lihat di usia saya yang segini, kan sebaik-baiknya manusia, ya yang bermanfaat bagi orang lain,” kata Beni saat ditemui Kompas.com di Masjid Al-Muqarrabien, Tanjung Priok, Jakarta Utara, Jumat (1/12/2023).
“Islam juga mengajarkan, ibadah kita itu bukan hanya hablum minallah, tapi juga hablum minannas. Saya melihat penderitaan yang dirasakan rakyat Palestina demi memperjuangkan kemerdekaannya dari penjajahan,” imbuh dia.
Saat ini, Beni sudah tidak bekerja. Jika jadi berangkat ke Palestina, ia akan meninggalkan keluarga berupa istri dan empat anak.
“Anak-anak sudah dewasa. Artinya bukan minta izin kalau dari anak-anak, tapi persetujuan. Kan saya pemimpinnya, masa saya minta izin sama anak,” imbuh Beni.
Dengan begitu, Beni memastikan mendapatkan persetujuan dari keluarga untuk berangkat ke Palestina.
Ia berangkat dari rumahnya dengan mengendarai sepeda motor dan menempuh jarak kurang lebih 52 kilometer untuk mendaftarkan diri sebagai relawan kemanusiaan.
Dia sudah siap dengan segala risiko yang akan terjadi ketika tengah berada di Palestina.
“Sudah, mentalnya harus sudah siap. Setiap orang itu, pasti maut atau pasti meninggal. Cuma, tidak tahu kapan, di mana tempatnya, wallahualam. Persiapan itu, mental itu yang harus. Ya pasti ada risiko di situ,” kata Beni.
Untuk diketahui, Masjid Al-Muqarrabien, Jalan Enggano, Tanjung Priok, Jakarta Utara, membuka pendaftaran relawan kemanusiaan untuk berangkat ke Gaza, Palestina.
Ketua Masjid Al-Muqarrabien, Mohammad Tawakal mengatakan, pendaftaran secara gratis ini dibuka sejak Rabu (29/11/2023) melalui daring dan luring.
“Kemarin, sudah hampir 200. Sekarang, sudah ada hampir 400 orang yang mendaftarkan diri sebagai relawan kemanusiaan,” ungkap Tawakal saat ditemui Kompas.com di Masjid Al-Muqarrabien, Jumat.
Tawakal mengungkapkan alasan Masjid Al-Muqarrabien membuka pendaftaran relawan kemanusiaan untuk pergi ke Palestina.
“Beberapa waktu belakangan ini memang kami melihat ada kejahatan kemanusiaan yang dilakukan di Palestina. Kami tidak bisa tinggal diam, kami harus berbuat,” ujar Tawakal.
“Karena ibadah tertinggi itu adalah membuat kebaikan terhadap sesama makhluk Tuhan,” ucap Tawakal lagi.
Menurut rencana, para relawan yang sudah terdaftar dan lolos persyaratan atau seleksi akan diberangkatkan ke Palestina pada Februari dan Maret 2024.














",NEWS
"Hasil RANS Vs Persebaya: Tren Negatif Berlanjut, Laga Tuntas 0-0","KOMPAS.com - Laga antara RANS Nusantara FC dan Persebaya pada pekan ke-21 Liga 1 2023-2024 berakhir tanpa pemenang. 
Pertandingan RANS vs Persebaya yang digelar di Stadion Maguwoharjo, Sleman, Yogyakarta, Jumat (1/12/2023) sore WIB, tuntas 0-0. 
RANS dan Persebaya belum kembali ke jalur kemenangan. RANS tanpa kemenangan dalam lima laga terakhir di Liga 1 dengan rincian tiga kali imbang dan dua kekalahan. 
Sementara itu, tren buruk Persebaya berlanjut menjadi enam pertandingan dengan catatan dua hasil seri dan empat kekalahan. 
Dengan hasil ini, RANS berada di peringkat kelima klasemen Liga 1 dengan 32 poin dan Persebaya menghuni urutan ke-14 dengan 22 poin. 
Persebaya menciptakan peluang pada menit ke-13 lewat umpan cut back Kasim Botan ke Robson Duarte. Namun, eksekusi Duarte gagal menemui sasaran. 
RANS yang berstatus tuan rumah mendapat kesempatan dari tendangan bebas jarak dekat, tetapi tembakan Taufik Hidayat mengenai pagar betis Persebaya. 
Bajul Ijo, julukan Persebaya, melakukan serangan balik pada menit ke-16 yang menghasilkan umpan silang Kasim Botan yang ditepis kiper RANS, Hilman Syah. 
Bola muntah jatuh di kaki Bruno Moreira, tetapi gagal dimaksimalkan pemain asal Brasil tersebut. 
Paulo Henrique nyaris membuka keunggulan Persebaya pada menit ke-27 andai sundulannya akurat dan tidak melayang di atas mistar gawang. 
Menjelang babak pertama berakhir, Robson Duerte melepaskan tendnagan keras dari luar kotak penalti, tetapi belum bisa menjebol gawang RANS. 
Babak pertama RANS vs Persebaya pun berakhir tanpa gol. RANS dan Persebaya belum menciptakan peluang pada 15 menit pertama babak kedua. 
RANS menciptakan peluang pada menit ke-76, tetapi masih bisa diantisipasi Ernando Ari. Tak lama setelahnya, Persebaya balik menyerang di mana bola berakhir di kaki Song Ui-yong. 
Namun, penyelesaian akhir Song tidak sempurna. Tendangannya melambung jauh di atas gawang. 
Peluang emas terbaik pada babak kedua menjadi milik RANS pada menit ke-86. Erwin Ramdani tanpa kawalan di depan gawang saat menyambut umpan rekannya. 














",SPORT
HEPI Dorong Asesmen Diagnostik Berpusat Siswa untuk Tingkatkan Capaian Belajar,"KOMPAS.com - Himpunan Evaluasi Pendidikan Indonesia (HEPI) menyelenggarakan International Conference on Educational Research and Evaluation (ICERE) ke-3 di UNJ, Jakarta pada 18-19 November 2023.
Mitra HEPI, Australian Council for Educational Research (ACER) Indonesia  menghadirkan Jarrod Hingston, Direktur Asesmen Pendidikan ACER dari Melbourne, Australia menjadi salah satu pembicara bersama Ketua Umum HEPI Bahrul Hayat yang juga Wakil Rektor UIII.
Asesmen telah lama menjadi fokus ACER dengan basis portfolio riset yang telah dilakukan di berbagai belahan dunia. Topik yang diangkat dalam konferensi merefleksikan pendekatan ACER dalam asesmen yaitu melalui kerangka capaian belajar progresif (learning progression).
Jarrod menjelaskan ACER membasiskan pengukuran pendidikannya kepada hasil riset dan bukti agar mampu mengindentifikasi dengan tepat apa saja capaian murid sejak awal hingga sepanjang jalan pembelajaran.
Menurut Jarrod, tingkat capaian dalam asesmen diagnostik ACER bukan dibagi ke dalam kelas ataupun umur murid, namun ke dalam suatu tingkat pencapaian keahlian yang lebih luas. 
Hal ini memungkinkan guru melakukan deteksi dini posisi capaian murid terhadap standar yang diwajibkan kurikulum nasional untuk mengetahui apa saja area pembelajaran yang telah dan yang belum dikuasai oleh tiap murid.
“Kami percaya amatlah penting bagi murid untuk mampu melihat progress dirinya sendiri, dalam banyak kesempatan, fokus lebih diberikan kepada defisit dan bukan kepada kesuksesan capaian pembelajaran,” jelas Jarrod.
Menurutnya hal ini tidak hanya berlaku di sekolah tapi juga di lingkungan kerja dan kehidupan pada umumnya, di mana setiap orang akan ingin mengetahui bahwa dirinya mengalami kemajuan serta peningkatan.
Memberikan pemahaman kepada murid mengenai hal yang mereka perlu dalami dalam pembelajarannya adalah suatu upaya humanistik sederhana yang bisa guru dan sekolah berikan kepada murid.
 
Hal ini menjadi contoh nyata dari realisasi ide pemberdayaan murid sebagai agen untuk dirinya sendiri, di mana murid diharapkan untuk lebih terlibat serta mampu memberikan masukannya dalam proses pengambilan keputusan mengenai perjalanan belajarnya.














",EDUKASI
